pawPatrol1,pawPatrol2,pawPatrol3,pawPatrol4,blank,allowableKey,correctKey,correctKeyPressNum,posLoc,correctKeyPress,randomPaw,im_size,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_questions.thisRepN,trials_questions.thisTrialN,trials_questions.thisN,trials_questions.thisIndex,trials_test.thisRepN,trials_test.thisTrialN,trials_test.thisN,trials_test.thisIndex,trials_recogtest.thisRepN,trials_recogtest.thisTrialN,trials_recogtest.thisN,trials_recogtest.thisIndex,correctLocation,correctImage,repetitionNumber,stimulusPresent.t,responseTimeCorrect,pressLoc,responseTimeIncorrect,trialIncorrect,anticipatoryResponse,questionsResponses,AnswerFinished.keys,AnswerFinished.rt,RecordAnswer.keys,RecordAnswer.rt,correctKey,trialCorrect,recallResponse,recallResponseTime,date,frameRate,expName,session,participant,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,7,0.0584890016453,0.656773884401,[-0.2125     -0.34444444],,,,,,,,,,,,,2018_Jul_01_1238,59.9709433209,sequenceLearningTask,001,164,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,7,0.0546202852838,0.638473994473,[ 0.7109375  -0.26388889],,,,,,,,,,,,,2018_Jul_01_1238,59.9709433209,sequenceLearningTask,001,164,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,7,0.0529152603413,1.16130947228,[ 0.7671875  -0.22222222],0.607719135294,1,,,,,,,,,,,2018_Jul_01_1238,59.9709433209,sequenceLearningTask,001,164,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,7,0.0611856159248,0.581696581869,[-0.2296875  -0.19444444],,,,,,,,,,,,,2018_Jul_01_1238,59.9709433209,sequenceLearningTask,001,164,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,7,0.0593488987288,0.582244684207,[ 0.2515625  -0.24444444],,,,,,,,,,,,,2018_Jul_01_1238,59.9709433209,sequenceLearningTask,001,164,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,"(-0.75, -0.04)",images/min1.png,8,0.0499368000255,0.923542185214,[ 0.79375    -0.20277778],,,,,,,,,,,,,2018_Jul_01_1238,59.9709433209,sequenceLearningTask,001,164,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,8,0.0551552594225,1.15624937179,[-0.6640625  -0.24444444],,,,,,,,,,,,,2018_Jul_01_1238,59.9709433209,sequenceLearningTask,001,164,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,8,0.0582580273804,1.18795315366,[ 0.2        -0.29722222],,,,,,,,,,,,,2018_Jul_01_1238,59.9709433209,sequenceLearningTask,001,164,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,8,0.0546662339821,0.759623072976,[-0.1796875  -0.26111111],,,,,,,,,,,,,2018_Jul_01_1238,59.9709433209,sequenceLearningTask,001,164,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,8,0.0596389498915,0.712090784782,[ 0.6921875  -0.18333333],,,,,,,,,,,,,2018_Jul_01_1238,59.9709433209,sequenceLearningTask,001,164,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,8,0.0665333060388,0.838013604916,[ 0.71875    -0.21388889],,,,,,,,,,,,,2018_Jul_01_1238,59.9709433209,sequenceLearningTask,001,164,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,8,0.050896799632,0.657308038028,[-0.2140625  -0.21666667],,,,,,,,,,,,,2018_Jul_01_1238,59.9709433209,sequenceLearningTask,001,164,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,8,0.0588278733012,2.51009948304,[ 0.2140625  -0.28888889],,,,,,,,,,,,,2018_Jul_01_1238,59.9709433209,sequenceLearningTask,001,164,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,"(-0.75, -0.04)",images/min1.png,9,0.0584143350097,0.883375637588,[ 0.765625   -0.23888889],,,,,,,,,,,,,2018_Jul_01_1238,59.9709433209,sequenceLearningTask,001,164,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,9,0.0568106433602,0.602448573354,[-0.7234375  -0.14722222],,,,,,,,,,,,,2018_Jul_01_1238,59.9709433209,sequenceLearningTask,001,164,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,9,0.0563458230372,1.18897140965,[ 0.3015625  -0.20555556],,,,,,,,,,,,,2018_Jul_01_1238,59.9709433209,sequenceLearningTask,001,164,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,9,0.0515687993575,0.875025282041,[-0.228125   -0.29444444],,,,,,,,,,,,,2018_Jul_01_1238,59.9709433209,sequenceLearningTask,001,164,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,9,0.0554957721051,0.572015355072,[ 0.765625 -0.425   ],,,,,,,,,,,,,2018_Jul_01_1238,59.9709433209,sequenceLearningTask,001,164,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,9,0.0528639783115,1.14188424948,[ 0.7234375  -0.35277778],0.551540286548,1,,,,,,,,,,,2018_Jul_01_1238,59.9709433209,sequenceLearningTask,001,164,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,9,0.0650284861422,0.430949156533,[-0.184375   -0.31388889],,,,,,,,,,,,,2018_Jul_01_1238,59.9709433209,sequenceLearningTask,001,164,
