pawPatrol1,pawPatrol2,pawPatrol3,pawPatrol4,blank,randomPaw,correctKeyPress,allowableKey,correctKey,correctKeyPressNum,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_questions.thisRepN,trials_questions.thisTrialN,trials_questions.thisN,trials_questions.thisIndex,correctKey,repetitionNumber,stimulusPresent.t,trialCorrect,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,keyRespCorrect,date,frameRate,expName,session,participant,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,0,0,0,,,,,,,,,['num_1'],1,0.0632791016251,1,['num_1'],0,[0.3803429164690897],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,0,0,0,,,,,,,,,['num_4'],1,0.0591687477427,1,['num_4'],0,[0.61802836752031],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,0,0,0,,,,,,,,,['num_0'],1,0.0556639314163,1,['num_0'],0,[0.45593420800287277],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,0,0,0,,,,,,,,,['num_0'],1,0.0547482402762,1,['num_0'],0,[0.5236124837538227],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,0,0,0,,,,,,,,,['num_4'],1,0.0587749020196,1,['num_4'],0,[0.40256155584938824],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,0,0,0,,,,,,,,,['num_1'],1,0.0530501911417,1,['num_1'],0,[0.32547734293621033],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,0,0,0,,,,,,,,,['num_0'],1,0.0369849801064,1,['num_0'],0,[0.3580213028471917],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_7'],,,,,,0,1,1,1,,,,,,,,,['num_7'],2,0.0583744923351,1,['num_7'],0,[0.5006123068742454],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_1'],,,,,,0,1,1,1,,,,,,,,,['num_1'],2,0.0532618832076,1,['num_1'],0,[0.35708386823534966],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_4'],,,,,,0,1,1,1,,,,,,,,,['num_4'],2,0.0503084508236,1,['num_4'],0,[0.293430202989839],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,1,1,1,,,,,,,,,['num_0'],2,0.0545984968776,1,['num_0'],0,[0.3732959508197382],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,,,['num_0'],,,,,,0,1,1,1,,,,,,,,,['num_0'],2,0.0545324457344,1,['num_0'],0,[0.33847507066093385],,2018_May_06_1231,60.0436748015,sequenceLearningTask,001,090,
