pawPatrol1,pawPatrol2,pawPatrol3,pawPatrol4,blank,allowableKey,correctKey,correctKeyPressNum,posLoc,correctKeyPress,randomPaw,im_size,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_questions.thisRepN,trials_questions.thisTrialN,trials_questions.thisN,trials_questions.thisIndex,correctKey,repetitionNumber,stimulusPresent.t,trialCorrect,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,keyRespCorrect,date,frameRate,expName,session,participant,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_7'],,,,,,,,,,0,1,1,1,,,,,,,,,['num_7'],2,0.0568361026235,1,['num_7'],0,[0.7524135382845998],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_1'],,,,,,,,,,0,1,1,1,,,,,,,,,['num_1'],2,0.0490129231475,1,['num_1'],0,[0.9124356922693551],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_4'],,,,,,,,,,0,1,1,1,,,,,,,,,['num_4'],2,0.0529226667713,0,"['num_7', 'num_4']",0,"[0.7427318973932415, 1.125541333341971]",,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,1,1,1,,,,,,,,,['num_0'],2,0.0495524101425,1,['num_0'],0,[0.8614449230954051],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,1,1,1,,,,,,,,,['num_0'],2,0.0615544614848,1,['num_0'],0,[0.7648787691723555],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_4'],,,,,,,,,,0,1,1,1,,,,,,,,,['num_4'],2,0.0526240000036,1,['num_4'],0,[0.891842461656779],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_1'],,,,,,,,,,0,1,1,1,,,,,,,,,['num_1'],2,0.0503811282106,1,['num_1'],0,[0.8102527179289609],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,1,1,1,,,,,,,,,['num_0'],2,0.0533156923484,1,['num_0'],0,[0.8592065640259534],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_7'],,,,,,,,,,0,2,2,2,,,,,,,,,['num_7'],3,0.0522092306055,1,['num_7'],0,[0.8901411280967295],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_1'],,,,,,,,,,0,2,2,2,,,,,,,,,['num_1'],3,0.0526059486438,0,"['num_4', 'num_4', 'num_4', 'num_4', 'num_4', 'num_4', 'num_4', 'num_4', 'num_4', 'num_4', 'num_1', 'num_1']",0,"[1.0084373333957046, 2.342436922946945, 2.542359384475276, 2.758361025713384, 2.925469948677346, 3.141742358915508, 3.3417874870356172, 3.5427831795532256, 3.9750514870975167, 4.209725128253922, 4.409828512696549]",,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_4'],,,,,,,,,,0,2,2,2,,,,,,,,,['num_4'],3,0.0551249231212,0,"['num_1', 'num_1', 'num_4']",0,"[0.0005193846300244331, 0.9720923078712076]",,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,2,2,2,,,,,,,,,['num_0'],3,0.053145846352,1,['num_0'],0,[0.6410838975571096],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,2,2,2,,,,,,,,,['num_0'],3,0.0534182563424,1,['num_0'],0,[0.6738527179695666],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_4'],,,,,,,,,,0,2,2,2,,,,,,,,,['num_4'],3,0.0514650256373,1,['num_4'],0,[0.8932426664978266],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_1'],,,,,,,,,,0,2,2,2,,,,,,,,,['num_1'],3,0.0587934358045,1,['num_1'],0,[0.7365181539207697],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,2,2,2,,,,,,,,,['num_0'],3,0.0552332308143,1,['num_0'],0,[0.5903794872574508],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_7'],,,,,,,,,,0,3,3,3,,,,,,,,,['num_7'],4,0.0509981538635,1,['num_7'],0,[0.7749460514169186],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_1'],,,,,,,,,,0,3,3,3,,,,,,,,,['num_1'],4,0.0593636923004,1,['num_1'],0,[0.9517530256416649],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_4'],,,,,,,,,,0,3,3,3,,,,,,,,,['num_4'],4,0.0517136410344,1,['num_4'],0,[1.19270358979702],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,3,3,3,,,,,,,,,['num_0'],4,0.0503208206501,1,['num_0'],0,[0.9272348717786372],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,3,3,3,,,,,,,,,['num_0'],4,0.0529899487738,1,['num_0'],0,[1.890908307628706],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_4'],,,,,,,,,,0,3,3,3,,,,,,,,,['num_4'],4,0.0577243077569,1,['num_4'],0,[1.4027926153503358],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_1'],,,,,,,,,,0,3,3,3,,,,,,,,,['num_1'],4,0.052587897284,1,['num_1'],0,[1.4085423587821424],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,3,3,3,,,,,,,,,['num_0'],4,0.0563298461493,1,['num_0'],0,[0.9885435898322612],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_7'],,,,,,,,,,0,4,4,4,,,,,,,,,['num_7'],5,0.050866461359,1,['num_7'],0,[0.525279589695856],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_1'],,,,,,,,,,0,4,4,4,,,,,,,,,['num_1'],5,0.0599003075622,0,"['num_0', 'num_0', 'num_1']",0,"[0.0003179488703608513, 0.350845948792994, 0.5506970258429646]",,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_4'],,,,,,,,,,0,4,4,4,,,,,,,,,['num_4'],5,0.0563282051589,0,"['num_4', 'num_1', 'num_0', 'num_4', 'num_1', 'num_7', 'num_4']",0,"[0.000651076901704073, 0.2543745639268309, 0.4708750769495964, 1.7545776409097016]",,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,4,4,4,,,,,,,,,['num_0'],5,0.0553062565159,1,['num_0'],0,[0.6054395898245275],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,4,4,4,,,,,,,,,['num_0'],5,0.0564713848289,1,['num_0'],0,[0.47105394885875285],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_4'],,,,,,,,,,0,4,4,4,,,,,,,,,['num_4'],5,0.0562576411758,0,"['num_7', 'num_7', 'num_7', 'num_4']",0,"[1.2380873847287148, 2.0211938463617116, 2.3548791795037687, 2.837071179645136]",,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_1'],,,,,,,,,,0,4,4,4,,,,,,,,,['num_1'],5,0.0581842050888,1,['num_1'],0,[0.9211290257517248],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,4,4,4,,,,,,,,,['num_0'],5,0.0546535386238,1,['num_0'],0,[0.7576032821089029],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_7'],,,,,,,,,,0,5,5,5,,,,,,,,,['num_7'],6,0.0550921026152,1,['num_7'],0,[0.6037485126871616],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_1'],,,,,,,,,,0,5,5,5,,,,,,,,,['num_1'],6,0.0545776409563,1,['num_1'],0,[0.7901866666506976],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_4'],,,,,,,,,,0,5,5,5,,,,,,,,,['num_4'],6,0.0560902564321,1,['num_4'],0,[0.7550863588694483],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,5,5,5,,,,,,,,,['num_0'],6,0.0568328204099,1,['num_0'],0,[0.9706469743978232],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,5,5,5,,,,,,,,,['num_0'],6,0.0580209230538,1,['num_0'],0,[1.9025005127768964],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_4'],,,,,,,,,,0,5,5,5,,,,,,,,,['num_4'],6,0.0526900512632,0,"['num_7', 'num_4']",0,"[1.125607384601608, 1.858813128201291]",,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_1'],,,,,,,,,,0,5,5,5,,,,,,,,,['num_1'],6,0.0522338461597,0,"['num_4', 'num_1']",0,"[0.4256102563813329, 2.5925620512571186]",,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,5,5,5,,,,,,,,,['num_0'],6,0.0587552820798,1,['num_0'],0,[0.6514502563513815],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_7'],,,,,,,,,,0,6,6,6,,,,,,,,,['num_7'],7,0.0441025639884,1,['num_7'],0,[1.4342215384822339],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_1'],,,,,,,,,,0,6,6,6,,,,,,,,,['num_1'],7,0.0513821539935,1,['num_1'],0,[1.1937230767216533],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_4'],,,,,,,,,,0,6,6,6,,,,,,,,,['num_4'],7,0.0502953846008,1,['num_4'],0,[1.0109095384832472],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,6,6,6,,,,,,,,,['num_0'],7,0.0565735383425,1,['num_0'],0,[1.0373583589680493],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,6,6,6,,,,,,,,,['num_0'],7,0.0535158973653,1,['num_0'],0,[1.0068824614863843],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_4'],,,,,,,,,,0,6,6,6,,,,,,,,,['num_4'],7,0.050432410324,0,"['num_0', 'num_4']",0,"[1.9440861537586898, 2.7609997948165983]",,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_1'],,,,,,,,,,0,6,6,6,,,,,,,,,['num_1'],7,0.0543766154442,1,['num_1'],0,[7.223494153935462],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,6,6,6,,,,,,,,,['num_0'],7,0.0533604102675,1,['num_0'],0,[1.3905784613452852],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_7'],,,,,,,,,,0,7,7,7,,,,,,,,,['num_7'],8,0.049957743613,1,['num_7'],0,[1.4776402050629258],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_1'],,,,,,,,,,0,7,7,7,,,,,,,,,['num_1'],8,0.0711331283674,1,['num_1'],0,[0.7716389745473862],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_4'],,,,,,,,,,0,7,7,7,,,,,,,,,['num_4'],8,0.0542539488524,1,['num_4'],0,[11.389046153984964],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,7,7,7,,,,,,,,,['num_0'],8,0.0497600000817,1,['num_0'],0,[0.7779766153544188],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,7,7,7,,,,,,,,,['num_0'],8,0.0558416410349,1,['num_0'],0,[3.321784615283832],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_4'],,,,,,,,,,0,7,7,7,,,,,,,,,['num_4'],8,0.0514769230504,1,['num_4'],0,[0.9097386668436229],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_1'],,,,,,,,,,0,7,7,7,,,,,,,,,['num_1'],8,0.0528426666278,1,['num_1'],0,[0.7411667690612376],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,7,7,7,,,,,,,,,['num_0'],8,0.054635487264,1,['num_0'],0,[0.790662974352017],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_7'],,,,,,,,,,0,8,8,8,,,,,,,,,['num_7'],9,0.0587105639279,1,['num_7'],0,[0.634214153746143],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_1'],,,,,,,,,,0,8,8,8,,,,,,,,,['num_1'],9,0.0497119999491,1,['num_1'],0,[1.9614744614809752],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_4'],,,,,,,,,,0,8,8,8,,,,,,,,,['num_4'],9,0.0506802052259,1,['num_4'],0,[0.5434162050951272],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,8,8,8,,,,,,,,,['num_0'],9,0.0544869743753,1,['num_0'],0,[0.389661128167063],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,8,8,8,,,,,,,,,['num_0'],9,0.0586420514155,0,"['num_1', 'num_0']",0,"[0.4688882050104439, 0.9692754871211946]",,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_4'],,,,,,,,,,0,8,8,8,,,,,,,,,['num_4'],9,0.0584935385268,1,['num_4'],0,[0.6016307692043483],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_1'],,,,,,,,,,0,8,8,8,,,,,,,,,['num_1'],9,0.0487655384932,0,"['num_7', 'num_7', 'num_1', 'num_0', 'num_4', 'num_1']",0,"[0.0002137436531484127, 0.4471881026402116, 0.463736615376547, 1.1300082050729543]",,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,8,8,8,,,,,,,,,['num_0'],9,0.058671589708,0,"['num_0', 'num_7', 'num_4', 'num_7', 'num_1', 'num_0', 'num_0']",0,"[0.0003064617048949003, 0.4193587691988796, 0.9026002052705735]",,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_7'],,,,,,,,,,0,9,9,9,,,,,,,,,['num_7'],10,0.056789743714,0,"['num_1', 'num_4', 'num_7', 'num_0', 'num_7', 'num_0', 'num_7']",0,"[0.00029169232584536076, 0.6201062565669417, 1.2362198976334184]",,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_1'],,,,,,,,,,0,9,9,9,,,,,,,,,['num_1'],10,0.0582531283144,1,['num_1'],0,[0.7025669743306935],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_4'],,,,,,,,,,0,9,9,9,,,,,,,,,['num_4'],10,0.0546539486386,1,['num_4'],0,[0.7058966152835637],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,9,9,9,,,,,,,,,['num_0'],10,0.0553411280271,1,['num_0'],0,[0.4895753846503794],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,9,9,9,,,,,,,,,['num_0'],10,0.0531495385803,1,['num_0'],0,[1.0413936411496252],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_4'],,,,,,,,,,0,9,9,9,,,,,,,,,['num_4'],10,0.0519565127324,1,['num_4'],0,[1.0263827692251652],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_1'],,,,,,,,,,0,9,9,9,,,,,,,,,['num_1'],10,0.0522149743047,1,['num_1'],0,[0.7753534358926117],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,allBlank.png,,['num_0'],,,,,,,,,,0,9,9,9,,,,,,,,,['num_0'],10,0.055455589667,1,['num_0'],0,[0.42342400015331805],,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,9,9,9,0,0,0,0,,,,,['num_7'],,0.0618543589953,1,['num_7'],0,[1.0629247180186212],1,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,9,9,9,0,1,1,3,,,,,['num_0'],,0.0559712820686,1,['num_0'],0,[0.8195417437236756],1,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,9,9,9,0,2,2,2,,,,,['num_1'],,0.0537600000389,0,"['num_4', 'num_4', 'num_4', 'num_1']",0,"[2.4048845127690583, 3.4206691281870008, 3.987840820569545, 4.954427076969296]",0,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,0,3,3,1,,,,,['num_4'],,0.0530625642277,0,"['num_7', 'num_4']",0,"[1.057876923121512, 2.038792205043137]",0,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,9,9,9,1,0,4,2,,,,,['num_1'],,0.0509440000169,1,['num_1'],0,[1.8926047179847956],1,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,9,9,9,1,1,5,3,,,,,['num_0'],,0.0507766152732,1,['num_0'],0,[0.8748438972979784],1,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,1,2,6,1,,,,,['num_4'],,0.0538034872152,1,['num_4'],0,[1.0058674872852862],1,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,9,9,9,1,3,7,0,,,,,['num_7'],,0.0534153846093,1,['num_7'],0,[0.9708984615281224],1,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,9,9,9,2,0,8,3,,,,,['num_0'],,0.0544504614081,1,['num_0'],0,[1.0706494357436895],1,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,9,9,9,2,1,9,0,,,,,['num_7'],,0.054565743776,1,['num_7'],0,[1.4377755897585303],1,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,9,9,9,2,2,10,2,,,,,['num_1'],,0.0601854359265,1,['num_1'],0,[0.8323975384701043],1,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,2,3,11,1,,,,,['num_4'],,0.0525969231967,0,"['num_7', 'num_4']",0,"[1.422690051374957, 2.172468923032284]",0,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,9,9,9,3,0,12,3,,,,,['num_0'],,0.0510379488114,0,"['num_1', 'num_0']",0,"[0.9235774357803166, 0.9412385639734566]",0,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_7'],num_7,[1],'num_7',images/min1.png,"[(0.45, 0.79)]",,,,,0,9,9,9,3,1,13,0,,,,,['num_7'],,0.0512529229745,0,"['num_0', 'num_7']",0,"[0.00021415366791188717, 0.8574613332748413]",0,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,3,2,14,1,,,,,['num_4'],,0.0505563076586,1,['num_4'],0,[0.6747651281766593],1,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_1'],num_1,[3],'num_1',images/min3.png,"[(0.45, 0.79)]",,,,,0,9,9,9,3,3,15,2,,,,,['num_1'],,0.0492627692875,1,['num_1'],0,[1.2765210254583508],1,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,4,0,16,1,,,,,['num_4'],,0.0576582564972,0,"['num_7', 'num_4']",0,"[1.0017111795023084, 1.9517784614581615]",0,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
min1.png,min2.png,min3.png,min4.png,images/allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_0'],num_0,[4],'num_0',images/min4.png,"[(0.45, 0.79)]",,,,,0,9,9,9,4,1,17,3,,,,,['num_0'],,0.0492890255991,1,['num_0'],0,[0.4592422563582659],1,2018_Jun_10_1649,59.9946835505,sequenceLearningTask,001,131,
